Key,Serie,Episode,Path,From_Sec,To_Sec,Duration,Pausa1,Pausa2,Played,EpisodesPerShow
K1227,Winnie Pooh,13 Honey for a Bunny - Trap as Trap Can,P:/TVBoomerang/Series/Winnie Pooh/13 Honey for a Bunny - Trap as Trap Can.mp4,0,1363,1363,696.44,0,N,1
K1228,Winnie Pooh,14 The Masked Offender - Things That Go Piglet in the Night,P:/TVBoomerang/Series/Winnie Pooh/14 The Masked Offender - Things That Go Piglet in the Night.mp4,0,1363,1363,696.55,0,N,1
K1229,Winnie Pooh,15 Luck Amok - Magic Earmuffs,P:/TVBoomerang/Series/Winnie Pooh/15 Luck Amok - Magic Earmuffs.mp4,0,1360,1360,705.59,0,N,1
K1230,Winnie Pooh,16 The Wishing Bear,P:/TVBoomerang/Series/Winnie Pooh/16 The Wishing Bear.mp4,0,1397,1397,698.56,0,N,1
K1231,Winnie Pooh,17 King of the Beasties - The Rats Who Came to Dinner,P:/TVBoomerang/Series/Winnie Pooh/17 King of the Beasties - The Rats Who Came to Dinner.mp4,0,1397,1397,696.38,0,N,1
K1232,Winnie Pooh,18 My Hero - Owl Feathers,P:/TVBoomerang/Series/Winnie Pooh/18 My Hero - Owl Feathers.mp4,0,1396,1396,698.95,0,N,1
K1233,Winnie Pooh,19 A Very Very Large Animal - Fish Out of Water,P:/TVBoomerang/Series/Winnie Pooh/19 A Very Very Large Animal - Fish Out of Water.mp4,0,1399,1399,700.72,0,N,1
K1234,Winnie Pooh,20 Tiggers Shoes - Lights Out,P:/TVBoomerang/Series/Winnie Pooh/20 Tiggers Shoes - Lights Out.mp4,0,1399,1399,700.6,0,N,1
K1235,Winnie Pooh,21 The New Eeyore - Tigger Private Ear,P:/TVBoomerang/Series/Winnie Pooh/21 The New Eeyore - Tigger Private Ear.mp4,0,1395,1395,697.52,0,N,1
K1236,Winnie Pooh,22 Party Poohper - The Old Switcheroo,P:/TVBoomerang/Series/Winnie Pooh/22 Party Poohper - The Old Switcheroo.mp4,0,1400,1400,698.57,0,N,1
K1237,Winnie Pooh,23 Me and My Shadow - To Catch a Hiccup,P:/TVBoomerang/Series/Winnie Pooh/23 Me and My Shadow - To Catch a Hiccup.mp4,0,1393,1393,695.86,0,N,1
K1238,Winnie Pooh,24 Rabbit Marks the Spot - Good-bye Mr. Pooh,P:/TVBoomerang/Series/Winnie Pooh/24 Rabbit Marks the Spot - Good-bye Mr. Pooh.mp4,0,1398,1398,696.99,0,N,1
K1239,Winnie Pooh,25 Bubble Trouble - Ground Piglet Day,P:/TVBoomerang/Series/Winnie Pooh/25 Bubble Trouble - Ground Piglet Day.mp4,0,1392,1392,695.61,0,N,1
K1240,Winnie Pooh,26 Alls Well That Ends Wishing Well,P:/TVBoomerang/Series/Winnie Pooh/26 Alls Well That Ends Wishing Well.mp4,0,1383,1383,718.43,0,N,1
K1241,Winnie Pooh,27 Un-Valentines Day,P:/TVBoomerang/Series/Winnie Pooh/27 Un-Valentines Day.mp4,0,1379,1379,693.28,0,N,1
K1242,Winnie Pooh,28 No Rabbits a Fortress - The Monster Frankenpooh,P:/TVBoomerang/Series/Winnie Pooh/28 No Rabbits a Fortress - The Monster Frankenpooh.mp4,0,1385,1385,761.54,0,N,1
K1243,Winnie Pooh,29 Where Oh Where Has My Piglet Gone - Up Up and Awry,P:/TVBoomerang/Series/Winnie Pooh/29 Where Oh Where Has My Piglet Gone - Up Up and Awry.mp4,0,1384,1384,694.54,0,N,1
K1244,Winnie Pooh,30 Eeyores Tail Tale - Three Little Piglets,P:/TVBoomerang/Series/Winnie Pooh/30 Eeyores Tail Tale - Three Little Piglets.mp4,0,1389,1389,690.2,0,N,1
K1245,Winnie Pooh,31 Prize Piglet - Fast Friends,P:/TVBoomerang/Series/Winnie Pooh/31 Prize Piglet - Fast Friends.mp4,0,1388,1388,695.91,0,N,1
K1246,Winnie Pooh,32 Pooh Moon - Caws and Effect,P:/TVBoomerang/Series/Winnie Pooh/32 Pooh Moon - Caws and Effect.mp4,0,1391,1391,698.42,0,N,1
K1247,Winnie Pooh,33 Oh Bottle - Owl in the Family,P:/TVBoomerang/Series/Winnie Pooh/33 Oh Bottle - Owl in the Family.mp4,0,1361,1361,696.62,0,N,1
K1248,Winnie Pooh,34 Sham Pooh - Rock-a-Bye Pooh Bear,P:/TVBoomerang/Series/Winnie Pooh/34 Sham Pooh - Rock-a-Bye Pooh Bear.mp4,0,1362,1362,687.6,0,N,1
K1249,Winnie Pooh,35 Whats the Score Pooh - Tiggers Houseguest,P:/TVBoomerang/Series/Winnie Pooh/35 Whats the Score Pooh - Tiggers Houseguest.mp4,0,1361,1361,693.37,0,N,1
K1250,Winnie Pooh,36 Pooh Skies,P:/TVBoomerang/Series/Winnie Pooh/36 Pooh Skies.mp4,0,1358,1358,714.03,0,N,1
K1251,Winnie Pooh,37 A Knight to Remember,P:/TVBoomerang/Series/Winnie Pooh/37 A Knight to Remember.mp4,0,1357,1357,652.77,0,N,1
K1252,Winnie Pooh,38 Piglets Poohetry,P:/TVBoomerang/Series/Winnie Pooh/38 Piglets Poohetry.mp4,0,1358,1358,694.11,0,N,1
K1253,Winnie Pooh,39 Shovel Shovel Toil and Trouble - The Wise Have It,P:/TVBoomerang/Series/Winnie Pooh/39 Shovel Shovel Toil and Trouble - The Wise Have It.mp4,0,1358,1358,668.18,0,N,1
K1254,Winnie Pooh,40 Rabbit Takes a Holiday - Eeyi Eeyore,P:/TVBoomerang/Series/Winnie Pooh/40 Rabbit Takes a Holiday - Eeyi Eeyore.mp4,0,1362,1362,694.97,0,N,1
K1255,Winnie Pooh,41 To Bee or Not to Bee - April Pooh,P:/TVBoomerang/Series/Winnie Pooh/41 To Bee or Not to Bee - April Pooh.mp4,0,1363,1363,696.67,0,N,1
K1256,Winnie Pooh,42 Tigger is the Mother of Invention - The Bug Stops Here,P:/TVBoomerang/Series/Winnie Pooh/42 Tigger is the Mother of Invention - The Bug Stops Here.mp4,0,1359,1359,694.92,0,N,1
K1257,Winnie Pooh,43 Easy Come Easy Gopher - Invasion of the Pooh Snatchers,P:/TVBoomerang/Series/Winnie Pooh/43 Easy Come Easy Gopher - Invasion of the Pooh Snatchers.mp4,0,1360,1360,695.31,0,N,1
K1258,Winnie Pooh,44 Tigger Got your Tongue - A Bird in Hand,P:/TVBoomerang/Series/Winnie Pooh/44 Tigger Got your Tongue - A Bird in Hand.mp4,0,1360,1360,695.33,0,N,1
K1259,Winnie Pooh,45 Sorry Wrong Slusher,P:/TVBoomerang/Series/Winnie Pooh/45 Sorry Wrong Slusher.mp4,0,1357,1357,730.28,0,N,1
K1260,Winnie Pooh,46 Grown But Not Forgotten,P:/TVBoomerang/Series/Winnie Pooh/46 Grown But Not Forgotten.mp4,0,1357,1357,653.06,0,N,1
K1261,Winnie Pooh,47 A Pooh Day Afternoon,P:/TVBoomerang/Series/Winnie Pooh/47 A Pooh Day Afternoon.mp4,0,1358,1358,714.02,0,N,1
K1262,Winnie Pooh,48 The Good the Bad and the Tigger,P:/TVBoomerang/Series/Winnie Pooh/48 The Good the Bad and the Tigger.mp4,0,1359,1359,773.78,0,N,1
K1263,Winnie Pooh,49 Home Is Where the Home Is,P:/TVBoomerang/Series/Winnie Pooh/49 Home Is Where the Home Is.mp4,0,1358,1358,717.58,0,N,1
K1264,Winnie Pooh,50 Cloud Cloud Go Away To Dream the Impossible Scheme,P:/TVBoomerang/Series/Winnie Pooh/50 Cloud Cloud Go Away To Dream the Impossible Scheme.mp4,0,1358,1358,694.26,0,N,1
K1265,Las Aventuras de Silvestre y Piolin,01 El Gato Que Sabia Demasiado,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/01 El Gato Que Sabia Demasiado.mp4,0,1261,1261,871.38,0,N,1
K1266,Las Aventuras de Silvestre y Piolin,02 La Ruleta De Platino,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/02 La Ruleta De Platino.mp4,0,1251,1251,457.21,839.27,N,1
K1267,Las Aventuras de Silvestre y Piolin,03 Toma Doble,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/03 Toma Doble.mp4,0,1211,1211,460.84,838.38,N,1
K1268,Las Aventuras de Silvestre y Piolin,04 Una Piedra Del Viejo Castillo,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/04 Una Piedra Del Viejo Castillo.mp4,0,1274,1274,782.87,0,N,1
K1269,Las Aventuras de Silvestre y Piolin,05 Aqui Hay Algo Sospechoso,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/05 Aqui Hay Algo Sospechoso.mp4,0,1264,1264,561.03,905.33,N,1
K1270,Las Aventuras de Silvestre y Piolin,06 Jugar o No Jugar,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/06 Jugar o No Jugar.mp4,0,1231,1231,515.21,886.16,N,1
K1271,Las Aventuras de Silvestre y Piolin,07 La Carrera De Todos,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/07 La Carrera De Todos.mp4,0,1268,1268,445.21,749.97,N,1
K1272,Las Aventuras de Silvestre y Piolin,08 Un Billete Para Un Crimen,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/08 Un Billete Para Un Crimen.mp4,0,1155,1155,681.99,0,N,1
K1273,Las Aventuras de Silvestre y Piolin,09 El Canario Maltes,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/09 El Canario Maltes.mp4,0,1197,1197,413.2,942.68,N,1
K1274,Las Aventuras de Silvestre y Piolin,10 Una Noche Antes De Navidad,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/10 Una Noche Antes De Navidad.mp4,0,1233,1233,481.93,870.4,N,1
K1275,Las Aventuras de Silvestre y Piolin,11 En las Llanuras De Las Antipodas,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/11 En las Llanuras De Las Antipodas.mp4,0,1200,1200,390.24,754.22,N,1
K1276,Las Aventuras de Silvestre y Piolin,12 Un Mundo De Cuadritos,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/12 Un Mundo De Cuadritos.mp4,0,1270,1270,394.83,876.14,N,1
K1277,Las Aventuras de Silvestre y Piolin,13 Los Higos Voladores,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/13 Los Higos Voladores.mp4,0,1260,1260,674.58,0,N,1
K1278,Las Aventuras de Silvestre y Piolin,14 Misterio Espacial,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/14 Misterio Espacial.mp4,0,1223,1223,674.09,0,N,1
K1279,Las Aventuras de Silvestre y Piolin,15 Festival De Cine,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/15 Festival De Cine.mp4,0,1219,1219,622.99,0,N,1
K1280,Las Aventuras de Silvestre y Piolin,16 No Soy Culpable,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/16 No Soy Culpable.mp4,0,2431,2431,628.42,0,N,1
K1281,Las Aventuras de Silvestre y Piolin,17 Terror En Las Alturas,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/17 Terror En Las Alturas.mp4,0,1228,1228,651.47,0,N,1
K1282,Las Aventuras de Silvestre y Piolin,18 La Maldicion Del Nilo,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/18 La Maldicion Del Nilo.mp4,0,1225,1225,631.53,0,N,1
K1283,Las Aventuras de Silvestre y Piolin,19 Cuidado Con Los Dioses,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/19 Cuidado Con Los Dioses.mp4,0,1260,1260,638.11,0,N,1
K1284,Las Aventuras de Silvestre y Piolin,20 Me Llaman Sr Lincoln,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/20 Me Llaman Sr Lincoln.mp4,0,1219,1219,638,0,N,1
K1285,Las Aventuras de Silvestre y Piolin,21 Una Voz De Rana,P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/21 Una Voz De Rana.mp4,0,1201,1201,622.04,0,N,1
K1286,Ranma,001 De China llega un extraño,P:/TVBoomerang/Series/Ranma/001 De China llega un extraño.mp4,0,1407,1407,763,0,Y,1
K1287,Ranma,002 La escuela no es un parque de diversiones,P:/TVBoomerang/Series/Ranma/002 La escuela no es un parque de diversiones.mp4,0,1407,1407,793,0,Y,1
K1288,Ranma,003 Y de pronto surgio el amor,P:/TVBoomerang/Series/Ranma/003 Y de pronto surgio el amor.mp4,0,1407,1407,616,0,Y,1
K1289,Ranma,004 Ranma y Ranma Vaya confusion,P:/TVBoomerang/Series/Ranma/004 Ranma y Ranma Vaya confusion.mp4,0,1428,1428,655,0,Y,1
K1290,Ranma,005 Akane y su amor salvaje,P:/TVBoomerang/Series/Ranma/005 Akane y su amor salvaje.mp4,0,1427,1427,718,0,Y,1
K1291,Ranma,006 Akane y su amor imposible,P:/TVBoomerang/Series/Ranma/006 Akane y su amor imposible.mp4,0,1427,1427,698,0,Y,1
K1292,Ranma,007 Ryoga siempre esta perdido,P:/TVBoomerang/Series/Ranma/007 Ryoga siempre esta perdido.mp4,0,1431,1431,732,0,Y,1
K1293,Ranma,008 La escuela es el campo de batalla. Ranma contra Ryoga,P:/TVBoomerang/Series/Ranma/008 La escuela es el campo de batalla. Ranma contra Ryoga.mp4,0,1429,1429,660,0,Y,1
K1294,Ranma,009 Akane y Ryoga cambian de apariencia,P:/TVBoomerang/Series/Ranma/009 Akane y Ryoga cambian de apariencia.mp4,0,1430,1430,780,0,Y,1
K1295,Ranma,010 Chan eres un picaro,P:/TVBoomerang/Series/Ranma/010 Chan eres un picaro.mp4,0,1430,1430,635,0,Y,1
K1296,Ranma,011 La capitana del equipo de gimnasia se enamora de Ranma,P:/TVBoomerang/Series/Ranma/011 La capitana del equipo de gimnasia se enamora de Ranma.mp4,0,1429,1429,782,0,Y,1
K1297,Ranma,012 Un duelo de amor,P:/TVBoomerang/Series/Ranma/012 Un duelo de amor.mp4,0,1429,1429,636,0,Y,1
K1298,Ranma,013 Competencia deportiva sin reglas,P:/TVBoomerang/Series/Ranma/013 Competencia deportiva sin reglas.mp4,0,1411,1411,732,0,Y,1
K1299,Ranma,014 La mejor esposa para el Doctor Tofu,P:/TVBoomerang/Series/Ranma/014 La mejor esposa para el Doctor Tofu.mp4,0,1432,1432,728,0,Y,1
K1300,Ranma,015 Aparece la poderosa Shampoo ¡Salvese quien pueda!,P:/TVBoomerang/Series/Ranma/015 Aparece la poderosa Shampoo ¡Salvese quien pueda!.mp4,0,1433,1433,695,0,Y,1
K1301,Ranma,016 La venganza de Shampoo,P:/TVBoomerang/Series/Ranma/016 La venganza de Shampoo.mp4,0,1432,1432,477.33,954.66,Y,1
K1302,Ranma,017 Amo a Ranma y no lo dejare,P:/TVBoomerang/Series/Ranma/017 Amo a Ranma y no lo dejare.mp4,0,1410,1410,764,0,Y,1
K1303,Ranma,018 Soy un hombre! Ranma quiere volver a China,P:/TVBoomerang/Series/Ranma/018 Soy un hombre! Ranma quiere volver a China.mp4,0,1411,1411,470.33,940.66,N,1
K1304,Ranma,019 Se roban a P-chan,P:/TVBoomerang/Series/Ranma/019 Se roban a P-chan.mp4,0,1394,1394,464.67,929.34,N,1
K1305,Ranma,020 El baile del espíritu de la muerte,P:/TVBoomerang/Series/Ranma/020 El baile del espíritu de la muerte.mp4,0,1394,1394,464.67,929.34,N,1
K1306,Ranma,021 P-chan al rescate,P:/TVBoomerang/Series/Ranma/021 P-chan al rescate.mp4,0,1379,1379,459.67,919.34,N,1
K1307,Ranma,022 Una competencia muy accidentada,P:/TVBoomerang/Series/Ranma/022 Una competencia muy accidentada.mp4,0,1478,1478,492.67,985.34,N,1
K1308,Ranma,023 En verdad no te gustan los gatos,P:/TVBoomerang/Series/Ranma/023 En verdad no te gustan los gatos.mp4,0,1479,1479,493,986,N,1
K1309,Ranma,024 La abuela de Shampoo,P:/TVBoomerang/Series/Ranma/024 La abuela de Shampoo.mp4,0,1480,1480,493.33,986.66,N,1
K1310,Ranma,025 Ahi esta El legendario truco de las castanas,P:/TVBoomerang/Series/Ranma/025 Ahi esta El legendario truco de las castanas.mp4,0,1479,1479,493,986,N,1
K1311,Ranma,026 Mousse el hombre con el truco del cisne,P:/TVBoomerang/Series/Ranma/026 Mousse el hombre con el truco del cisne.mp4,0,1479,1479,493,986,N,1
K1312,Ranma,027 La bola Fenix,P:/TVBoomerang/Series/Ranma/027 La bola Fenix.mp4,0,1362,1362,454,908,N,1
K1313,Ranma,028 Un reto para dos,P:/TVBoomerang/Series/Ranma/028 Un reto para dos.mp4,0,1394,1394,464.67,929.34,N,1
K1314,Ranma,029 El terrible entrenamiento en la montana,P:/TVBoomerang/Series/Ranma/029 El terrible entrenamiento en la montana.mp4,0,1393,1393,464.33,928.66,N,1
K1315,Ranma,030 La venganza de Ryoga,P:/TVBoomerang/Series/Ranma/030 La venganza de Ryoga.mp4,0,1394,1394,464.67,929.34,N,1
K1316,Ranma,031 Secuestran a Akane,P:/TVBoomerang/Series/Ranma/031 Secuestran a Akane.mp4,0,1394,1394,464.67,929.34,N,1
K1317,Ranma,032 Ranma contra Mousse Perder para ganar,P:/TVBoomerang/Series/Ranma/032 Ranma contra Mousse Perder para ganar.mp4,0,1480,1480,493.33,986.66,N,1
K1318,Ranma,033 Happosai el monstruo lujurioso,P:/TVBoomerang/Series/Ranma/033 Happosai el monstruo lujurioso.mp4,0,1479,1479,493,986,N,1
K1319,Ranma,034 Ataque al vestidor de mujeres,P:/TVBoomerang/Series/Ranma/034 Ataque al vestidor de mujeres.mp4,0,1479,1479,493,986,N,1
K1320,Ranma,035 La mansion del terror,P:/TVBoomerang/Series/Ranma/035 La mansion del terror.mp4,0,1479,1479,493,986,N,1
K1321,Ranma,036 Adios a la chica,P:/TVBoomerang/Series/Ranma/036 Adios a la chica.mp4,0,1480,1480,493.33,986.66,N,1
K1322,Ranma,037 La Rosa Negra y sus galletas del amor,P:/TVBoomerang/Series/Ranma/037 La Rosa Negra y sus galletas del amor.mp4,0,1479,1479,493,986,N,1
K1323,Ranma,038 Cuidado con el ladron,P:/TVBoomerang/Series/Ranma/038 Cuidado con el ladron.mp4,0,1481,1481,493.67,987.34,N,1
K1324,Ranma,039 Quien besara a Akane,P:/TVBoomerang/Series/Ranma/039 Quien besara a Akane.mp4,0,1480,1480,493.33,986.66,N,1
K1325,Ranma,040 Combate en los banos publicos,P:/TVBoomerang/Series/Ranma/040 Combate en los banos publicos.mp4,0,1480,1480,493.33,986.66,N,1
K1326,Ranma,041 Alguien mas en busca de Ranma,P:/TVBoomerang/Series/Ranma/041 Alguien mas en busca de Ranma.mp4,0,1477,1477,492.33,984.66,N,1
K1327,Ranma,042 Ryoga y Akane son novios,P:/TVBoomerang/Series/Ranma/042 Ryoga y Akane son novios.mp4,0,1392,1392,464,928,N,1
K1328,Ranma,043 Un estornudo de amor,P:/TVBoomerang/Series/Ranma/043 Un estornudo de amor.mp4,0,1391,1391,463.67,927.34,N,1
K1329,Ranma,044 En busca del Happo-Daikarin,P:/TVBoomerang/Series/Ranma/044 En busca del Happo-Daikarin.mp4,0,1391,1391,463.67,927.34,N,1
K1330,Ranma,045 Vaya confusion,P:/TVBoomerang/Series/Ranma/045 Vaya confusion.mp4,0,1392,1392,464,928,N,1
K1331,Ranma,046 La bruja de la ropa intima,P:/TVBoomerang/Series/Ranma/046 La bruja de la ropa intima.mp4,0,1403,1403,467.67,935.34,N,1
K1332,Ranma,047 Akane se transforma,P:/TVBoomerang/Series/Ranma/047 Akane se transforma.mp4,0,1392,1392,464,928,N,1
K1333,Ranma,048 El vengador de Jusenkyo,P:/TVBoomerang/Series/Ranma/048 El vengador de Jusenkyo.mp4,0,1392,1392,464,928,N,1
K1334,Ranma,049 Ranma se volvio mujer,P:/TVBoomerang/Series/Ranma/049 Ranma se volvio mujer.mp4,0,1394,1394,464.67,929.34,N,1
K1335,Ranma,050 Happosai contra el hombre invisible,P:/TVBoomerang/Series/Ranma/050 Happosai contra el hombre invisible.mp4,0,1393,1393,464.33,928.66,N,1
K1336,Ranma,051 La miserable familia de Kuno,P:/TVBoomerang/Series/Ranma/051 La miserable familia de Kuno.mp4,0,1392,1392,464,928,N,1
K1337,Ranma,052 El fantasma y la espada encantada,P:/TVBoomerang/Series/Ranma/052 El fantasma y la espada encantada.mp4,0,1392,1392,464,928,N,1
K1338,Ranma,053 La pastilla del amor,P:/TVBoomerang/Series/Ranma/053 La pastilla del amor.mp4,0,1394,1394,464.67,929.34,N,1
K1339,Ranma,054 La decision de Ryoga,P:/TVBoomerang/Series/Ranma/054 La decision de Ryoga.mp4,0,1392,1392,464,928,N,1
K1340,Ranma,055 Recordando a Happosai,P:/TVBoomerang/Series/Ranma/055 Recordando a Happosai.mp4,0,1392,1392,464,928,N,1
K1341,Ranma,056 Kodachi y su gran amor,P:/TVBoomerang/Series/Ranma/056 Kodachi y su gran amor.mp4,0,1392,1392,464,928,N,1
K1342,Ranma,057 Los ultimos dias de Happosai,P:/TVBoomerang/Series/Ranma/057 Los ultimos dias de Happosai.mp4,0,1393,1393,464.33,928.66,N,1
K1343,Ranma,058 Rin-Rin Ran-Ran Vaya chicas,P:/TVBoomerang/Series/Ranma/058 Rin-Rin Ran-Ran Vaya chicas.mp4,0,1393,1393,464.33,928.66,N,1
K1344,Ranma,059 El espiritu diabolico viene por Ranma,P:/TVBoomerang/Series/Ranma/059 El espiritu diabolico viene por Ranma.mp4,0,1393,1393,464.33,928.66,N,1
K1345,Ranma,060 El truco del camaleon,P:/TVBoomerang/Series/Ranma/060 El truco del camaleon.mp4,0,1395,1395,465,930,N,1
K1346,Ranma,061 Un cambio en el cuerpo de Ryoga,P:/TVBoomerang/Series/Ranma/061 Un cambio en el cuerpo de Ryoga.mp4,0,1393,1393,464.33,928.66,N,1
K1347,Ranma,062 La gran carrera de obstaculos,P:/TVBoomerang/Series/Ranma/062 La gran carrera de obstaculos.mp4,0,1370,1370,456.67,913.34,N,1
K1348,Ranma,063 Por que se arreglara asi Ukyo,P:/TVBoomerang/Series/Ranma/063 Por que se arreglara asi Ukyo.mp4,0,1423,1423,474.33,948.66,N,1
K1349,Ranma,064 Ranma vuelve al fin a las fosas encantadas,P:/TVBoomerang/Series/Ranma/064 Ranma vuelve al fin a las fosas encantadas.mp4,0,1389,1389,463,926,N,1
K1350,Ranma,065 El regreso del director,P:/TVBoomerang/Series/Ranma/065 El regreso del director.mp4,0,1396,1396,465.33,930.66,N,1
K1351,Ranma,066 La Gran fortaleza de Kuno,P:/TVBoomerang/Series/Ranma/066 La Gran fortaleza de Kuno.mp4,0,1396,1396,465.33,930.66,N,1
K1352,Ranma,067 Ranma pierde su fuerza,P:/TVBoomerang/Series/Ranma/067 Ranma pierde su fuerza.mp4,0,1396,1396,465.33,930.66,N,1
K1353,Ranma,068 Ranma adivina el ultimo movimiento,P:/TVBoomerang/Series/Ranma/068 Ranma adivina el ultimo movimiento.mp4,0,1397,1397,465.67,931.34,N,1
K1354,Ranma,069 Ranma se recupera,P:/TVBoomerang/Series/Ranma/069 Ranma se recupera.mp4,0,1396,1396,465.33,930.66,N,1
K1355,Ranma,070 La madre de Ranma esta aqui,P:/TVBoomerang/Series/Ranma/070 La madre de Ranma esta aqui.mp4,0,1395,1395,465,930,N,1
K1356,Ranma,071 Ryoga recuerda su amor y su dolor,P:/TVBoomerang/Series/Ranma/071 Ryoga recuerda su amor y su dolor.mp4,0,1395,1395,465,930,N,1
K1357,Ranma,072 La prometida del gato,P:/TVBoomerang/Series/Ranma/072 La prometida del gato.mp4,0,1394,1394,464.67,929.34,N,1
K1358,Ranma,073 Solo se es joven una vez,P:/TVBoomerang/Series/Ranma/073 Solo se es joven una vez.mp4,0,1395,1395,465,930,N,1
K1359,Ranma,074 El discipulo,P:/TVBoomerang/Series/Ranma/074 El discipulo.mp4,0,1395,1395,465,930,N,1
K1360,Ranma,075 Sal al aire libre,P:/TVBoomerang/Series/Ranma/075 Sal al aire libre.mp4,0,1393,1393,464.33,928.66,N,1
K1361,Ranma,076 Ryoga es huesped de la familia Tendo,P:/TVBoomerang/Series/Ranma/076 Ryoga es huesped de la familia Tendo.mp4,0,1394,1394,464.67,929.34,N,1
K1362,Ranma,077 Happosai se enamora,P:/TVBoomerang/Series/Ranma/077 Happosai se enamora.mp4,0,1393,1393,464.33,928.66,N,1
K1363,Ranma,078 Profecia de amor,P:/TVBoomerang/Series/Ranma/078 Profecia de amor.mp4,0,1393,1393,464.33,928.66,N,1
K1364,Ranma,079 El hombre mas fuerte del mundo,P:/TVBoomerang/Series/Ranma/079 El hombre mas fuerte del mundo.mp4,0,1393,1393,464.33,928.66,N,1
K1365,Ranma,080 El secreto de Ryoga,P:/TVBoomerang/Series/Ranma/080 El secreto de Ryoga.mp4,0,1304,1304,434.67,869.34,N,1
K1366,Ranma,081 Un lindo recuerdo,P:/TVBoomerang/Series/Ranma/081 Un lindo recuerdo.mp4,0,1393,1393,464.33,928.66,N,1
K1367,Ranma,082 Ranma acepta salir con Kuno,P:/TVBoomerang/Series/Ranma/082 Ranma acepta salir con Kuno.mp4,0,1396,1396,465.33,930.66,N,1
K1368,Ranma,083 El hilo magico de Shampoo,P:/TVBoomerang/Series/Ranma/083 El hilo magico de Shampoo.mp4,0,1394,1394,464.67,929.34,N,1
K1369,Ranma,084 Mousse regresa a casa,P:/TVBoomerang/Series/Ranma/084 Mousse regresa a casa.mp4,0,1395,1395,465,930,N,1
K1370,Ranma,085 La peor apuesta del mundo,P:/TVBoomerang/Series/Ranma/085 La peor apuesta del mundo.mp4,0,1393,1393,464.33,928.66,N,1
K1371,Ranma,086 Kuno se convierte en Marianne,P:/TVBoomerang/Series/Ranma/086 Kuno se convierte en Marianne.mp4,0,1393,1393,464.33,928.66,N,1
K1372,Ranma,087 Detesto a Ranma,P:/TVBoomerang/Series/Ranma/087 Detesto a Ranma.mp4,0,1392,1392,464,928,N,1
K1373,Ranma,088 RinRin y RanRan contraatacan,P:/TVBoomerang/Series/Ranma/088 RinRin y RanRan contraatacan.mp4,0,1394,1394,464.67,929.34,N,1
K1374,Ranma,089 Los Bigotes de Dragon,P:/TVBoomerang/Series/Ranma/089 Los Bigotes de Dragon.mp4,0,1397,1397,465.67,931.34,N,1
K1375,Ranma,090 Cuando termina la ambicion del hombre,P:/TVBoomerang/Series/Ranma/090 Cuando termina la ambicion del hombre.mp4,0,1397,1397,465.67,931.34,N,1
K1376,Ranma,091 Ryoga declara su amor,P:/TVBoomerang/Series/Ranma/091 Ryoga declara su amor.mp4,0,1396,1396,465.33,930.66,N,1
K1377,Ranma,092 Genma se va de casa,P:/TVBoomerang/Series/Ranma/092 Genma se va de casa.mp4,0,1396,1396,465.33,930.66,N,1
